review,score
"Elden ring is not a perfect game but it is a good one, and if you are a fan of previous soulsborne games you will most likely enjoy this game. For new players this game might be harder to enjoy early on due to its lack of guidance and what can be a frustrating combat system and currency/xp system, if you are unexperienced with souls likes. Elden ring also has a few technical issues, like server issues that will hopefully be cleaned up fairly soon and some texture and occasionally enemy pop **** open world also has a bit of a lower level of quality compared to the more detailed and interesting legacy dungeons, but none the less the open world is still rich with things to do and find. Sometimes the world can look a little outdated graphically but there are moments that truly do shine. Like when you are standing on top of a tower looking over to see the castle you have just finished fighting a challenging boss in, or the dense forest you escaped moments before. The bosses in elden ring vary from being great to more on the level of filler. Not that they are poorly designed just that you may fight a boss and then a have very similar enemy appear somewhere else that is just considered a slightly stronger foe in your path or multiple similar bosses scattered around the world, which can feel a little repetitive. Overall though the experience, designs of dungeons, enemies, sometimes breathtaking vistas, interesting characters and a very well detailed world and lore. Triumphs most of the issues that can be found with Elden ring. This is a game any fan of fromsoftware should pickup, and any interested new comers should maybe watch a few YouTube videos on, to understand what kind of experience they are going to get them selves into before purchasing.",0.8999999999999999
"cyberpunk 2077 is more playable then this sh***t. Hitbox doesnt work, Imput lag, stattering, frames drops, pop up and pop in.",0.0
Terrible optimization on Xbox Series X. Please fix it. It's very uncomfortable to play,0.6
One of the most overrated games of this generation. It's dark souls again just in a boring open world that tries to be breath of the wild but falls flat on its face. The story is literally the same as every other game so GRR martins influence was greatly exaggerated.,0.0
"Muy interesante como pese a conservar la esencia ""souls"" From Software ha logrado mantener un buen nivel y siempre entregar algo digno de dicha compañía",1.0
"Don’t let the negative reviews fool you. Tonight Xbox fixed the online bugs (not the games fault). The game runs perfectly on Xbox now. And boy what a game it is. This game is a masterpiece. Every element is amazing from combat to the open world and story. You cannot pass this game up. Also to any review that is complaining about difficulty. These games are meant to be hard. They are hard but fair, if you take the time to learn how to play and are patient in combat everything will go smoothly for you. Those who say it’s too hard just aren’t patient or aren’t good. Love this game! #risetarnished",1.0
"Poor optimizations and FPS, unconnectable servers, mediocre open worlds, combined with previous media bragging, it's hilarious.",0.1
,0.8999999999999999
"SO good so far. Only negative is it loses some frames here and there nothing too bad, and will prolly be patched up. Literally everything else is Godlike and this is quickly becoming my favorite new souls game. And the Open World is the closest to Breath of the Wilds quality that i have seen yet. So much good here that i cant care to knock it for points.",1.0
"como dark souls pero mejor. tiene un mundo enorme, excelente soundtrack, excelente gameplay, jefes poderosos, visualmente hermoso, sorpresas y secretos en todos lados... Juego de 10.",1.0
,0.8
"I really love this game,i've been playing for hours continuously since the game 's release and can't stop",1.0
,1.0
"My first Souls game and I love it. The game's open world is wonderful, apart from the care they took when creating the bosses. I had no performance issues",1.0
I see why its rated high by reviewers i've played over 10 hours so far on the series x and its worth $60 no issues so far.,1.0
"Elden Ring makes previous From Software games looks like an indie titles which is absolutely crazy, I can't imagine how much hard work and effort those guys put into this thing...absolutely incredible.",1.0
"Quando forem fazer uma critica , critiquem a parte tecnica de um game, seu gosto pessoal não  é num fato,",1.0
,0.5
Unable to connect to servers. Game is missing half its features so From Software gets half the score they would have got. I will change my review based off the speed in which the issue is fixed. I was super excited for this game now I am pretty let down.,0.5
I’m 10 hours in and thus far it has been bigger and more refined souls. The bosses are as interesting and fun to fight as ever and overall I have run into no flaws whilst playing on Xbox. Truly a 10/10 with there being no noticeable flaws thus far.,1.0
Perfect Game for all Soul Fans. I have zero frame drops so i dont know why they crying.,1.0
"After approximately 10 hours in the game I have to admit that I am absolutely hooked. Elden Ring resembles BOTW by giving the player an opportunity to discover the world on one’s own terms. Combined with difficulty higher than in usual games, Elden Ring should enthral numerous players.",1.0
[SPOILER ALERT: This review contains spoilers.],1.0
"Excelente videojuego, from software tomo todo lo que aprendio todos estos años y lo puso en elden ring, sin sera un juego del cual se hablara por muchos años.",1.0
"This is, without a doubt, the best game I’ve ever played. The world is teeming with life, with seemingly everywhere having a special enemy, dungeon, or secret. A strange item causes a ghost to appear and lead you to a cave. A telescope with a birds eye view lets you look around the world differently. A small elevator leads to a massive, beautiful cavern with inexplainable stars. I became engrossed with this massive world after only a few hours, and have now spent almost 15 of my last 22 hours since receiving my copy simply exploring. My friend who’s never played a souls game has already called it the best he’s ever played, and my group are having the times of our lives simply exploring and levelling up. I would highly suggest anyone to get this game, and think it redefines what a game should do.",1.0
